,Ogrid,Name,Well Count,Inactive Wells,5.9 Compliance,Property,Well Name,Lease Type,ULSTR,OCD Unit Letter,API,Well Type,Last Prod/Inj,Inactive Additional Bond Due,Bonding Depth,Required Bond Amount,Bond Required Now,Covered By Blanket TA Bond,Bond In Place,In Violation
15456,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SKELLY PENROSE A UNIT #092,P,A-10-23S-37E,A,30-025-33990,O,06/2020,07/2022,3750.0,32500.0,,,0.0,
15457,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SKELLY PENROSE A UNIT #093,P,2-03-23S-37E,B,30-025-34161,O,06/2020,07/2022,3750.0,32500.0,,,0.0,
15458,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SKELLY PENROSE A UNIT #094,P,F-10-23S-37E,F,30-025-33984,O,06/2020,07/2022,3750.0,32500.0,,,0.0,
15459,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,309357.0,SNAKE STATE #001,S,F-31-18S-23E,F,30-015-10388,G,06/2020,07/2022,4610.0,34220.0,,,0.0,
15460,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,309358.0,SOURIS 29 STATE #001H,S,H-29-18S-23E,H,30-015-35751,G,06/2020,07/2022,4390.0,33780.0,,,0.0,
15461,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,302976.0,SOUTH JUSTIS UNIT #011,P,D-11-25S-37E,D,30-025-20533,O,06/2020,07/2022,6200.0,37400.0,,,0.0,
15462,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #011,P,C-12-25S-37E,C,30-025-24627,O,06/2020,07/2022,6300.0,37600.0,,,0.0,
15463,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #012,P,F-12-25S-37E,F,30-025-24326,O,06/2020,07/2022,6302.0,37604.0,,,0.0,
15464,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #012,P,E-12-25S-37E,E,30-025-24686,O,06/2020,07/2022,6293.0,37586.0,,,0.0,
15465,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #013,P,K-12-25S-37E,K,30-025-23748,O,10/2019,11/2021,6201.0,37402.0,,,0.0,
15466,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #013,P,J-12-25S-37E,J,30-025-24168,O,06/2020,07/2022,5400.0,35800.0,,,0.0,
15467,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #013,P,K-11-25S-37E,K,30-025-21078,I,06/2020,07/2022,6200.0,37400.0,,,0.0,
15468,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #014,P,M-12-25S-37E,M,30-025-22061,O,05/2015,06/2017,6200.0,37400.0,Y,Y,0.0,
15469,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #014,P,O-12-25S-37E,O,30-025-23838,O,06/2020,07/2022,6302.0,37604.0,,,0.0,
15470,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #016,P,F-14-25S-37E,F,30-025-21184,O,06/2020,07/2022,5685.0,36370.0,,,0.0,
15471,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #017,P,L-13-25S-37E,L,30-025-11571,O,06/2020,07/2022,7485.0,39970.0,,,0.0,
15472,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #017,P,J-13-25S-37E,J,30-025-11566,G,06/2020,07/2022,8300.0,41600.0,,,0.0,
15473,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #018,P,O-13-25S-37E,O,30-025-11564,O,04/2020,05/2022,8183.0,41366.0,,,0.0,
15474,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #018,P,N-13-25S-37E,N,30-025-11565,O,10/2019,11/2021,8264.0,41528.0,,,0.0,
15475,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #018,P,P-13-25S-37E,P,30-025-11572,O,06/2020,07/2022,8201.0,41402.0,,,0.0,
15476,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #019,P,C-23-25S-37E,C,30-025-20081,O,06/2020,07/2022,5525.0,36050.0,,,0.0,
15477,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #019,P,C-24-25S-37E,C,30-025-11749,O,06/2020,07/2022,8235.0,41470.0,,,0.0,
15478,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #019,P,A-23-25S-37E,A,30-025-11711,O,06/2020,07/2022,5988.0,36976.0,,,0.0,
15479,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #019,P,B-23-25S-37E,B,30-025-11717,O,06/2020,07/2022,6042.0,37084.0,,,0.0,
15480,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #020,P,F-23-25S-37E,F,30-025-21354,O,06/2020,07/2022,6100.0,37200.0,,,0.0,
15481,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #020,P,H-23-25S-37E,H,30-025-11712,O,04/2020,05/2022,5984.0,36968.0,,,0.0,
15482,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #021,P,L-19-25S-38E,L,30-025-12422,O,06/2020,07/2022,5980.0,36960.0,,,0.0,
15483,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #021,P,K-23-25S-37E,K,30-025-25474,O,06/2020,07/2022,6200.0,37400.0,,,0.0,
15484,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #021,P,L-24-25S-37E,L,30-025-11718,O,06/2020,07/2022,7000.0,39000.0,,,0.0,
15485,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #022,P,M-24-25S-37E,M,30-025-11720,O,07/2013,08/2015,7000.0,39000.0,Y,Y,0.0,
15486,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #023,S,D-25-25S-37E,D,30-025-11761,O,10/2007,11/2009,7000.0,39000.0,Y,Y,0.0,
15487,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #023,S,B-25-25S-37E,B,30-025-11771,O,03/2017,04/2019,8350.0,41700.0,Y,,41700.0,
15488,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #023,P,A-26-25S-37E,A,30-025-11793,O,06/2020,07/2022,5954.0,36908.0,,,0.0,
15489,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #023C,P,C-25-25S-37E,C,30-025-11760,O,06/2020,07/2022,7578.0,40156.0,,,0.0,
15490,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #024,P,E-25-25S-37E,E,30-025-11763,O,09/2011,10/2013,7105.0,39210.0,Y,Y,0.0,
15491,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #024,S,E-30-25S-38E,E,30-025-12432,O,06/2020,07/2022,8325.0,41650.0,,,0.0,
15492,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #024,S,H-25-25S-37E,H,30-025-11774,G,06/2020,07/2022,8280.0,41560.0,,,0.0,
15493,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #024,P,F-25-25S-37E,F,30-025-11759,O,06/2020,07/2022,7000.0,39000.0,,,0.0,
15494,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #024,P,G-25-25S-37E,G,30-025-11762,O,06/2020,07/2022,7002.0,39004.0,,,0.0,
15495,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #027,S,B-36-25S-37E,B,30-025-11907,O,05/2007,06/2009,6950.0,38900.0,Y,Y,0.0,
15496,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #027,S,D-36-25S-37E,D,30-025-11904,O,06/2020,07/2022,5930.0,36860.0,,,0.0,
15497,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #027,S,A-36-25S-37E,A,30-025-11902,O,06/2020,07/2022,6355.0,37710.0,,,0.0,
15498,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #028,S,G-36-25S-37E,G,30-025-11901,O,06/2020,07/2022,6100.0,37200.0,,,0.0,
15499,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #028,S,H-36-25S-37E,H,30-025-11908,O,06/2020,07/2022,6950.0,38900.0,,,0.0,
15500,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #028,S,F-36-25S-37E,F,30-025-11909,O,06/2020,07/2022,5930.0,36860.0,,,0.0,
15501,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #029,S,K-36-25S-37E,K,30-025-11915,O,06/2020,07/2022,5830.0,36660.0,,,0.0,
15502,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #029,S,L-36-25S-37E,L,30-025-11921,O,06/2020,07/2022,6100.0,37200.0,,,0.0,
15503,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #029,S,J-36-25S-37E,J,30-025-11916,O,06/2020,07/2022,6280.0,37560.0,,,0.0,
15504,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #029,S,I-36-25S-37E,I,30-025-11917,O,06/2020,07/2022,6290.0,37580.0,,,0.0,
15505,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #030,S,P-36-25S-37E,P,30-025-11918,O,06/2020,07/2022,6100.0,37200.0,,,0.0,
15506,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #030,S,O-36-25S-37E,O,30-025-11919,O,06/2020,07/2022,6100.0,37200.0,,,0.0,
15507,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #120,P,E-12-25S-37E,E,30-025-32405,I,06/2020,07/2022,6150.0,37300.0,,,0.0,
15508,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #130,P,L-12-25S-37E,L,30-025-32403,I,06/2020,07/2022,6150.0,37300.0,,,0.0,
15509,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #132,P,L-12-25S-37E,L,30-025-32404,I,06/2020,07/2022,6150.0,37300.0,,,0.0,
15510,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #140,P,N-11-25S-37E,N,30-025-21328,I,06/2020,07/2022,6240.0,37480.0,,,0.0,
15511,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #150,P,C-14-25S-37E,C,30-025-20848,I,06/2020,07/2022,6250.0,37500.0,,,0.0,
15512,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #170,P,K-13-25S-37E,K,30-025-31983,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15513,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #170,P,J-13-25S-37E,J,30-025-32239,I,06/2020,07/2022,6040.0,37080.0,,,0.0,
15514,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #170,P,L-13-25S-37E,L,30-025-31777,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15515,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #172,P,J-13-25S-37E,J,30-025-32240,I,04/2020,05/2022,6050.0,37100.0,,,0.0,
15516,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #180,P,N-13-25S-37E,N,30-025-31984,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15517,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #180,P,O-13-25S-37E,O,30-025-32241,I,06/2020,07/2022,6100.0,37200.0,,,0.0,
15518,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #181,P,M-13-25S-37E,M,30-025-20121,O,10/2015,11/2017,6000.0,37000.0,Y,Y,0.0,
15519,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #181,P,O-13-25S-37E,O,30-025-11567,O,06/2020,07/2022,7600.0,40200.0,,,0.0,
15520,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #182,P,N-13-25S-37E,N,30-025-32046,I,06/2020,07/2022,6125.0,37250.0,,,0.0,
15521,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #182N,P,N-13-25S-37E,N,30-025-31760,I,06/2020,07/2022,6075.0,37150.0,,,0.0,
15522,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #190,P,D-24-25S-37E,D,30-025-31860,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15523,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #190,P,C-24-25S-37E,C,30-025-31868,I,06/2020,07/2022,6150.0,37300.0,,,0.0,
15524,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #190,P,A-23-25S-37E,A,30-025-31825,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15525,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #190,P,B-23-25S-37E,B,30-025-31861,I,06/2020,07/2022,5850.0,36700.0,,,0.0,
15526,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #192,P,B-23-25S-37E,B,30-025-31866,I,06/2020,07/2022,6000.0,37000.0,,,0.0,
15527,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #192,P,C-24-25S-37E,C,30-025-31867,I,06/2020,07/2022,6150.0,37300.0,,,0.0,
15528,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #200,P,E-24-25S-37E,E,30-025-31827,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15529,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #200,P,H-23-25S-37E,H,30-025-31826,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15530,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #201,P,E-24-25S-37E,E,30-025-11751,O,06/2020,07/2022,7242.0,39484.0,,,0.0,
15531,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #202,P,E-24-25S-37E,E,30-025-31759,I,05/2017,06/2019,6050.0,37100.0,Y,,37100.0,
15532,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #202,P,H-23-25S-37E,H,30-025-31865,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15533,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #210,P,L-24-25S-37E,L,30-025-31828,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15534,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #212,P,L-24-25S-37E,L,30-025-31804,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15535,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #220,P,M-24-25S-37E,M,30-025-31863,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15536,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #222,P,M-24-25S-37E,M,30-025-31862,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15537,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #230,P,C-25-25S-37E,C,30-025-20014,I,06/2020,07/2022,5500.0,36000.0,,,0.0,
15538,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #230,P,A-26-25S-37E,A,30-025-31779,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15539,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #230,P,D-25-25S-37E,D,30-025-31780,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15540,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #232,P,A-26-25S-37E,A,30-025-31864,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15541,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #232,S,A-25-25S-37E,A,30-025-32355,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15542,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #240,P,E-25-25S-37E,E,30-025-31736,I,06/2020,07/2022,6080.0,37160.0,,,0.0,
15543,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #240,P,F-25-25S-37E,F,30-025-31985,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15544,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #240,P,G-25-25S-37E,G,30-025-31988,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15545,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #240H,S,H-25-25S-37E,H,30-025-25376,I,06/2020,07/2022,7510.0,40020.0,,,0.0,
15546,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #242,S,H-25-25S-37E,H,30-025-32356,I,06/2020,07/2022,6050.0,37100.0,,,0.0,
15547,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #270,S,A-36-25S-37E,A,30-025-32407,I,06/2020,07/2022,6150.0,37300.0,,,0.0,
15548,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #270B,S,B-36-25S-37E,B,30-025-32406,I,06/2020,07/2022,6150.0,37300.0,,,0.0,
15549,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #272,S,C-36-25S-37E,C,30-025-32635,I,06/2020,07/2022,6150.0,37300.0,,,0.0,
15550,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #280,S,G-36-25S-37E,G,30-025-32343,I,06/2020,07/2022,6150.0,37300.0,,,0.0,
15551,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #280,S,H-36-25S-37E,H,30-025-32408,I,06/2020,07/2022,6150.0,37300.0,,,0.0,
15552,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #282,S,F-36-25S-37E,F,30-025-32637,I,06/2020,07/2022,6150.0,37300.0,,,0.0,
15553,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #290,S,J-36-25S-37E,J,30-025-32344,I,06/2020,07/2022,6150.0,37300.0,,,0.0,
15554,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #293,S,K-36-25S-37E,K,30-025-32638,I,06/2020,07/2022,6150.0,37300.0,,,0.0,
15555,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #294,S,C-36-25S-37E,C,30-025-32634,I,06/2020,07/2022,6200.0,37400.0,,,0.0,
15556,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #295,S,D-36-25S-37E,D,30-025-32633,I,06/2020,07/2022,6200.0,37400.0,,,0.0,
15557,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #296,S,F-36-25S-37E,F,30-025-32636,I,06/2020,07/2022,6150.0,37300.0,,,0.0,
15558,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #297,S,I-36-25S-37E,I,30-025-32702,I,06/2020,07/2022,6150.0,37300.0,,,0.0,
15559,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,SOUTH JUSTIS UNIT #298,S,P-25-25S-37E,P,30-025-32936,O,06/2020,07/2022,6100.0,37200.0,,,0.0,
15560,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,307843.0,STATE 19 #001,S,I-19-13S-33E,I,30-025-22765,O,06/2020,07/2022,9815.0,44630.0,,,0.0,
15561,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,312123.0,STATE 19 C #001,S,O-19-16S-34E,O,30-025-27513,G,06/2020,07/2022,13200.0,51400.0,,,0.0,
15562,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,309068.0,STATE 20 #001,S,I-20-17S-35E,I,30-025-29778,O,05/2020,06/2022,4965.0,34930.0,,,0.0,
15563,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,310125.0,STATE 29 COM #001,S,E-29-16S-37E,E,30-025-30498,O,08/2019,09/2021,11365.0,47730.0,,,0.0,
15564,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,312158.0,STATE 3RO #001,S,I-34-11S-33E,I,30-025-28770,G,06/2020,07/2022,11016.0,47032.0,,,0.0,
15565,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,302810.0,STATE A 33 #012,S,L-33-18S-38E,L,30-025-23195,O,06/2020,07/2022,7018.0,39036.0,,,0.0,
15566,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,312125.0,STATE BF #003,S,H-27-12S-34E,H,30-025-23055,O,06/2020,07/2022,12935.0,50870.0,,,0.0,
15567,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,302811.0,STATE E 744-15 #001,S,I-15-18S-33E,I,30-025-30504,O,06/2020,07/2022,11496.0,47992.0,,,0.0,
15568,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,STATE E 744-15 #002,S,P-15-18S-33E,P,30-025-39747,O,06/2020,07/2022,6035.0,37070.0,,,0.0,
15569,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,310126.0,STATE GA #001,S,F-16-15S-36E,F,30-025-03682,O,06/2020,07/2022,14079.0,53158.0,,,0.0,
15570,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,STATE GA #004,S,E-16-15S-36E,E,30-025-03685,S,03/2020,04/2022,13700.0,52400.0,,,0.0,
15571,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,STATE GA #006,S,D-16-15S-36E,D,30-025-03687,O,03/2020,04/2022,13682.0,52364.0,,,0.0,
15572,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,309920.0,STATE GC #001,S,O-07-22S-35E,O,30-025-26559,O,06/2020,07/2022,13510.0,52020.0,,,0.0,
15573,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,STATE GC #002,S,C-07-22S-35E,C,30-025-38617,O,06/2020,07/2022,999.0,26998.0,,,0.0,
15574,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,309907.0,STATE MV COM #001,S,L-16-19S-24E,L,30-015-23549,G,06/2020,07/2022,8744.0,42488.0,,,0.0,
15575,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,309904.0,STATE SA #001,S,G-20-16S-34E,G,30-025-01919,O,06/2020,07/2022,11411.0,47822.0,,,0.0,
15576,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,302978.0,STATE Y #005,S,B-25-25S-37E,B,30-025-11773,O,06/2020,07/2022,6872.0,38744.0,,,0.0,
15577,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,STATE Y #008,S,H-25-25S-37E,H,30-025-11776,G,06/2020,07/2022,6880.0,38760.0,,,0.0,
15578,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,STATE Y #009,S,A-25-25S-37E,A,30-025-11777,O,02/2020,03/2022,6908.0,38816.0,,,0.0,
15579,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,STATE Y #011,S,B-25-25S-37E,B,30-025-32934,G,06/2020,07/2022,3350.0,31700.0,,,0.0,
15580,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,312131.0,SUNDOWN SWD #001,S,I-22-10S-37E,I,30-025-04989,S,04/2019,05/2021,5535.0,36070.0,,,0.0,
15581,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,312135.0,TAURUS STATE FEDERAL COM #002H,S,I-10-15S-31E,I,30-005-27995,O,06/2020,07/2022,8774.0,42548.0,,,0.0,
15582,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,312157.0,TENNECO STATE 3RO #001,S,I-25-10S-32E,I,30-025-29833,O,05/2020,06/2022,9467.0,43934.0,,,0.0,
15583,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,312137.0,TERRY #001,P,G-24-20S-38E,G,30-025-34157,O,06/2020,07/2022,7950.0,40900.0,,,0.0,
15584,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,309359.0,TIBER A 5 FEE #001H,P,5-05-16S-25E,D,30-015-35467,G,06/2020,07/2022,4780.0,34560.0,,,0.0,
15585,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,309360.0,TIBER B 5 FEE #001H,P,O-05-16S-25E,O,30-015-34989,G,06/2020,07/2022,4656.0,34312.0,,,0.0,
15586,240974,"LEGACY RESERVES OPERATING, LP",1020.0,26.0,No,,TIBER B 5 FEE #002H,P,P-05-16S-25E,P,30-015-34990,G,06/2020,07/2022,4731.0,34462.0,,,0.0,
